IdSeat,Size,Number,Location,PlaneModel_Id
2766,Large,22C,Back,JUR
2767,Small,23A,Front,JUR
2768,Medium,23B,Middle,JUR
2769,Large,23C,Back,JUR
2770,Small,24A,Front,JUR
2771,Medium,24B,Middle,JUR
2772,Large,24C,Back,JUR
2773,Small,25A,Front,JUR
2774,Medium,25B,Middle,JUR
2775,Large,25C,Back,JUR
2776,Small,26A,Front,JUR
2777,Medium,26B,Middle,JUR
2778,Large,26C,Back,JUR
2779,Small,27A,Front,JUR
2780,Medium,27B,Middle,JUR
2781,Large,27C,Back,JUR
2782,Small,28A,Front,JUR
2783,Medium,28B,Middle,JUR
2784,Large,28C,Back,JUR
2785,Small,29A,Front,JUR
2786,Medium,29B,Middle,JUR
2787,Large,29C,Back,JUR
2788,Small,30A,Front,JUR
2789,Medium,30B,Middle,JUR
2790,Large,30C,Back,JUR
2791,Small,31A,Front,JUR
2792,Medium,31B,Middle,JUR
2793,Large,31C,Back,JUR
2794,Small,32A,Front,JUR
2795,Medium,32B,Middle,JUR
2796,Large,32C,Back,JUR
2797,Small,33A,Front,JUR
2798,Medium,33B,Middle,JUR
2799,Large,33C,Back,JUR
2800,Small,34A,Front,JUR
2801,Medium,34B,Middle,JUR
2802,Large,34C,Back,JUR
2803,Small,35A,Front,JUR
2804,Medium,35B,Middle,JUR
2805,Large,35C,Back,JUR
2806,Small,36A,Front,JUR
2807,Medium,36B,Middle,JUR
2808,Large,36C,Back,JUR
2809,Small,37A,Front,JUR
2810,Medium,37B,Middle,JUR
2811,Large,37C,Back,JUR
2812,Small,38A,Front,JUR
2813,Medium,38B,Middle,JUR
2814,Large,38C,Back,JUR
2815,Small,39A,Front,JUR
2816,Medium,39B,Middle,JUR
2817,Large,39C,Back,JUR
2818,Small,40A,Front,JUR
2819,Medium,40B,Middle,JUR
2820,Large,40C,Back,JUR
2821,Small,41A,Front,JUR
2822,Medium,41B,Middle,JUR
2823,Large,41C,Back,JUR
2824,Small,42A,Front,JUR
2825,Medium,42B,Middle,JUR
2826,Large,42C,Back,JUR
2827,Small,43A,Front,JUR
2828,Medium,43B,Middle,JUR
2829,Large,43C,Back,JUR
2830,Small,44A,Front,JUR
2831,Medium,44B,Middle,JUR
2832,Large,44C,Back,JUR
2833,Small,45A,Front,JUR
2834,Medium,45B,Middle,JUR
2835,Large,45C,Back,JUR
2836,Small,46A,Front,JUR
2837,Medium,46B,Middle,JUR
2838,Large,46C,Back,JUR
2839,Small,47A,Front,JUR
2840,Medium,47B,Middle,JUR
2841,Large,47C,Back,JUR
2842,Small,48A,Front,JUR
2843,Medium,48B,Middle,JUR
2844,Large,48C,Back,JUR
2845,Small,49A,Front,JUR
2846,Medium,49B,Middle,JUR
2847,Large,49C,Back,JUR
2848,Small,50A,Front,JUR
2849,Medium,50B,Middle,JUR
2850,Large,50C,Back,JUR
2851,Small,1A,Front,TUC
2852,Medium,1B,Middle,TUC
2853,Large,1C,Back,TUC
2854,Small,2A,Front,TUC
2855,Medium,2B,Middle,TUC
2856,Large,2C,Back,TUC
2857,Small,3A,Front,TUC
2858,Medium,3B,Middle,TUC
2859,Large,3C,Back,TUC
2860,Small,4A,Front,TUC
2861,Medium,4B,Middle,TUC
2862,Large,4C,Back,TUC
2863,Small,5A,Front,TUC
2864,Medium,5B,Middle,TUC
2865,Large,5C,Back,TUC
2866,Small,6A,Front,TUC
2867,Medium,6B,Middle,TUC
2868,Large,6C,Back,TUC
2869,Small,7A,Front,TUC
2870,Medium,7B,Middle,TUC
2871,Large,7C,Back,TUC
2872,Small,8A,Front,TUC
2873,Medium,8B,Middle,TUC
2874,Large,8C,Back,TUC
2875,Small,9A,Front,TUC
2876,Medium,9B,Middle,TUC
2877,Large,9C,Back,TUC
2878,Small,10A,Front,TUC
2879,Medium,10B,Middle,TUC
2880,Large,10C,Back,TUC
2881,Small,11A,Front,TUC
2882,Medium,11B,Middle,TUC
2883,Large,11C,Back,TUC
2884,Small,12A,Front,TUC
2885,Medium,12B,Middle,TUC
2886,Large,12C,Back,TUC
2887,Small,13A,Front,TUC
2888,Medium,13B,Middle,TUC
2889,Large,13C,Back,TUC
2890,Small,14A,Front,TUC
2891,Medium,14B,Middle,TUC
2892,Large,14C,Back,TUC
2893,Small,15A,Front,TUC
2894,Medium,15B,Middle,TUC
2895,Large,15C,Back,TUC
2896,Small,16A,Front,TUC
2897,Medium,16B,Middle,TUC
2898,Large,16C,Back,TUC
2899,Small,17A,Front,TUC
2900,Medium,17B,Middle,TUC
2901,Large,17C,Back,TUC
2902,Small,18A,Front,TUC
2903,Medium,18B,Middle,TUC
2904,Large,18C,Back,TUC
2905,Small,19A,Front,TUC
2906,Medium,19B,Middle,TUC
2907,Large,19C,Back,TUC
2908,Small,20A,Front,TUC
2909,Medium,20B,Middle,TUC
2910,Large,20C,Back,TUC
2911,Small,21A,Front,TUC
2912,Medium,21B,Middle,TUC
2913,Large,21C,Back,TUC
2914,Small,22A,Front,TUC
2915,Medium,22B,Middle,TUC
2916,Large,22C,Back,TUC
2917,Small,23A,Front,TUC
2918,Medium,23B,Middle,TUC
2919,Large,23C,Back,TUC
2920,Small,24A,Front,TUC
2921,Medium,24B,Middle,TUC
2922,Large,24C,Back,TUC
2923,Small,25A,Front,TUC
2924,Medium,25B,Middle,TUC
2925,Large,25C,Back,TUC
2926,Small,26A,Front,TUC
2927,Medium,26B,Middle,TUC
2928,Large,26C,Back,TUC
2929,Small,27A,Front,TUC
2930,Medium,27B,Middle,TUC
2931,Large,27C,Back,TUC
2932,Small,28A,Front,TUC
2933,Medium,28B,Middle,TUC
2934,Large,28C,Back,TUC
2935,Small,29A,Front,TUC
2936,Medium,29B,Middle,TUC
2937,Large,29C,Back,TUC
2938,Small,30A,Front,TUC
2939,Medium,30B,Middle,TUC
2940,Large,30C,Back,TUC
2941,Small,31A,Front,TUC
2942,Medium,31B,Middle,TUC
2943,Large,31C,Back,TUC
2944,Small,32A,Front,TUC
2945,Medium,32B,Middle,TUC
2946,Large,32C,Back,TUC
2947,Small,33A,Front,TUC
2948,Medium,33B,Middle,TUC
2949,Large,33C,Back,TUC
2950,Small,34A,Front,TUC
2951,Medium,34B,Middle,TUC
2952,Large,34C,Back,TUC
2953,Small,35A,Front,TUC
2954,Medium,35B,Middle,TUC
2955,Large,35C,Back,TUC
2956,Small,36A,Front,TUC
2957,Medium,36B,Middle,TUC
2958,Large,36C,Back,TUC
2959,Small,37A,Front,TUC
2960,Medium,37B,Middle,TUC
2961,Large,37C,Back,TUC
2962,Small,38A,Front,TUC
2963,Medium,38B,Middle,TUC
2964,Large,38C,Back,TUC
2965,Small,39A,Front,TUC
2966,Medium,39B,Middle,TUC
2967,Large,39C,Back,TUC
2968,Small,40A,Front,TUC
2969,Medium,40B,Middle,TUC
2970,Large,40C,Back,TUC
2971,Small,41A,Front,TUC
2972,Medium,41B,Middle,TUC
2973,Large,41C,Back,TUC
2974,Small,42A,Front,TUC
2975,Medium,42B,Middle,TUC
2976,Large,42C,Back,TUC
2977,Small,43A,Front,TUC
2978,Medium,43B,Middle,TUC
2979,Large,43C,Back,TUC
2980,Small,44A,Front,TUC
2981,Medium,44B,Middle,TUC
2982,Large,44C,Back,TUC
2983,Small,45A,Front,TUC
2984,Medium,45B,Middle,TUC
2985,Large,45C,Back,TUC
2986,Small,46A,Front,TUC
2987,Medium,46B,Middle,TUC
2988,Large,46C,Back,TUC
2989,Small,47A,Front,TUC
2990,Medium,47B,Middle,TUC
2991,Large,47C,Back,TUC
2992,Small,48A,Front,TUC
2993,Medium,48B,Middle,TUC
2994,Large,48C,Back,TUC
2995,Small,49A,Front,TUC
2996,Medium,49B,Middle,TUC
2997,Large,49C,Back,TUC
2998,Small,50A,Front,TUC
2999,Medium,50B,Middle,TUC
3000,Large,50C,Back,TUC
3001,Small,1A,Front,BSE
3002,Medium,1B,Middle,BSE
3003,Large,1C,Back,BSE
3004,Small,2A,Front,BSE
3005,Medium,2B,Middle,BSE
3006,Large,2C,Back,BSE
3007,Small,3A,Front,BSE
3008,Medium,3B,Middle,BSE
3009,Large,3C,Back,BSE
3010,Small,4A,Front,BSE
3011,Medium,4B,Middle,BSE
3012,Large,4C,Back,BSE
3013,Small,5A,Front,BSE
3014,Medium,5B,Middle,BSE
3015,Large,5C,Back,BSE
3016,Small,6A,Front,BSE
3017,Medium,6B,Middle,BSE
3018,Large,6C,Back,BSE
3019,Small,7A,Front,BSE
3020,Medium,7B,Middle,BSE
3021,Large,7C,Back,BSE
3022,Small,8A,Front,BSE
3023,Medium,8B,Middle,BSE
3024,Large,8C,Back,BSE
3025,Small,9A,Front,BSE
3026,Medium,9B,Middle,BSE
3027,Large,9C,Back,BSE
3028,Small,10A,Front,BSE
3029,Medium,10B,Middle,BSE
3030,Large,10C,Back,BSE
3031,Small,11A,Front,BSE
3032,Medium,11B,Middle,BSE
3033,Large,11C,Back,BSE
3034,Small,12A,Front,BSE
3035,Medium,12B,Middle,BSE
3036,Large,12C,Back,BSE
3037,Small,13A,Front,BSE
3038,Medium,13B,Middle,BSE
3039,Large,13C,Back,BSE
3040,Small,14A,Front,BSE
3041,Medium,14B,Middle,BSE
3042,Large,14C,Back,BSE
3043,Small,15A,Front,BSE
3044,Medium,15B,Middle,BSE
3045,Large,15C,Back,BSE
3046,Small,16A,Front,BSE
3047,Medium,16B,Middle,BSE
3048,Large,16C,Back,BSE
3049,Small,17A,Front,BSE
3050,Medium,17B,Middle,BSE
3051,Large,17C,Back,BSE
3052,Small,18A,Front,BSE
3053,Medium,18B,Middle,BSE
3054,Large,18C,Back,BSE
3055,Small,19A,Front,BSE
3056,Medium,19B,Middle,BSE
3057,Large,19C,Back,BSE
3058,Small,20A,Front,BSE
3059,Medium,20B,Middle,BSE
3060,Large,20C,Back,BSE
3061,Small,21A,Front,BSE
3062,Medium,21B,Middle,BSE
3063,Large,21C,Back,BSE
3064,Small,22A,Front,BSE
3065,Medium,22B,Middle,BSE
3066,Large,22C,Back,BSE
3067,Small,23A,Front,BSE
3068,Medium,23B,Middle,BSE
3069,Large,23C,Back,BSE
3070,Small,24A,Front,BSE
3071,Medium,24B,Middle,BSE
3072,Large,24C,Back,BSE
3073,Small,25A,Front,BSE
3074,Medium,25B,Middle,BSE
3075,Large,25C,Back,BSE
3076,Small,26A,Front,BSE
3077,Medium,26B,Middle,BSE
3078,Large,26C,Back,BSE
3079,Small,27A,Front,BSE
3080,Medium,27B,Middle,BSE
3081,Large,27C,Back,BSE
3082,Small,28A,Front,BSE
3083,Medium,28B,Middle,BSE
3084,Large,28C,Back,BSE
3085,Small,29A,Front,BSE
3086,Medium,29B,Middle,BSE
3087,Large,29C,Back,BSE
3088,Small,30A,Front,BSE
3089,Medium,30B,Middle,BSE
3090,Large,30C,Back,BSE
3091,Small,31A,Front,BSE
3092,Medium,31B,Middle,BSE
3093,Large,31C,Back,BSE
3094,Small,32A,Front,BSE
3095,Medium,32B,Middle,BSE
3096,Large,32C,Back,BSE
3097,Small,33A,Front,BSE
3098,Medium,33B,Middle,BSE
3099,Large,33C,Back,BSE
3100,Small,34A,Front,BSE
3101,Medium,34B,Middle,BSE
3102,Large,34C,Back,BSE
3103,Small,35A,Front,BSE
3104,Medium,35B,Middle,BSE
3105,Large,35C,Back,BSE
3106,Small,36A,Front,BSE
3107,Medium,36B,Middle,BSE
3108,Large,36C,Back,BSE
3109,Small,37A,Front,BSE
3110,Medium,37B,Middle,BSE
3111,Large,37C,Back,BSE
3112,Small,38A,Front,BSE
3113,Medium,38B,Middle,BSE
3114,Large,38C,Back,BSE
3115,Small,39A,Front,BSE
3116,Medium,39B,Middle,BSE
3117,Large,39C,Back,BSE
3118,Small,40A,Front,BSE
3119,Medium,40B,Middle,BSE
3120,Large,40C,Back,BSE
3121,Small,41A,Front,BSE
3122,Medium,41B,Middle,BSE
3123,Large,41C,Back,BSE
3124,Small,42A,Front,BSE
3125,Medium,42B,Middle,BSE
3126,Large,42C,Back,BSE
3127,Small,43A,Front,BSE
3128,Medium,43B,Middle,BSE
3129,Large,43C,Back,BSE
3130,Small,44A,Front,BSE
3131,Medium,44B,Middle,BSE
3132,Large,44C,Back,BSE
3133,Small,45A,Front,BSE
3134,Medium,45B,Middle,BSE
3135,Large,45C,Back,BSE
3136,Small,46A,Front,BSE
3137,Medium,46B,Middle,BSE
3138,Large,46C,Back,BSE
3139,Small,47A,Front,BSE
3140,Medium,47B,Middle,BSE
3141,Large,47C,Back,BSE
3142,Small,48A,Front,BSE
3143,Medium,48B,Middle,BSE
3144,Large,48C,Back,BSE
3145,Small,49A,Front,BSE
3146,Medium,49B,Middle,BSE
3147,Large,49C,Back,BSE
3148,Small,50A,Front,BSE
3149,Medium,50B,Middle,BSE
3150,Large,50C,Back,BSE
3151,Small,1A,Front,ANN
3152,Medium,1B,Middle,ANN
3153,Large,1C,Back,ANN
3154,Small,2A,Front,ANN
3155,Medium,2B,Middle,ANN
3156,Large,2C,Back,ANN
3157,Small,3A,Front,ANN
3158,Medium,3B,Middle,ANN
3159,Large,3C,Back,ANN
3160,Small,4A,Front,ANN
3161,Medium,4B,Middle,ANN
3162,Large,4C,Back,ANN
3163,Small,5A,Front,ANN
3164,Medium,5B,Middle,ANN
3165,Large,5C,Back,ANN
3166,Small,6A,Front,ANN
3167,Medium,6B,Middle,ANN
3168,Large,6C,Back,ANN
3169,Small,7A,Front,ANN
3170,Medium,7B,Middle,ANN
3171,Large,7C,Back,ANN
3172,Small,8A,Front,ANN
3173,Medium,8B,Middle,ANN
3174,Large,8C,Back,ANN
3175,Small,9A,Front,ANN
3176,Medium,9B,Middle,ANN
3177,Large,9C,Back,ANN
3178,Small,10A,Front,ANN
3179,Medium,10B,Middle,ANN
3180,Large,10C,Back,ANN
3181,Small,11A,Front,ANN
3182,Medium,11B,Middle,ANN
3183,Large,11C,Back,ANN
3184,Small,12A,Front,ANN
3185,Medium,12B,Middle,ANN
3186,Large,12C,Back,ANN
3187,Small,13A,Front,ANN
3188,Medium,13B,Middle,ANN
3189,Large,13C,Back,ANN
3190,Small,14A,Front,ANN
3191,Medium,14B,Middle,ANN
3192,Large,14C,Back,ANN
3193,Small,15A,Front,ANN
3194,Medium,15B,Middle,ANN
3195,Large,15C,Back,ANN
3196,Small,16A,Front,ANN
3197,Medium,16B,Middle,ANN
3198,Large,16C,Back,ANN
3199,Small,17A,Front,ANN
3200,Medium,17B,Middle,ANN
3201,Large,17C,Back,ANN
3202,Small,18A,Front,ANN
3203,Medium,18B,Middle,ANN
3204,Large,18C,Back,ANN
3205,Small,19A,Front,ANN
3206,Medium,19B,Middle,ANN
3207,Large,19C,Back,ANN
3208,Small,20A,Front,ANN
3209,Medium,20B,Middle,ANN
3210,Large,20C,Back,ANN
3211,Small,21A,Front,ANN
3212,Medium,21B,Middle,ANN
3213,Large,21C,Back,ANN
3214,Small,22A,Front,ANN
3215,Medium,22B,Middle,ANN
3216,Large,22C,Back,ANN
3217,Small,23A,Front,ANN
3218,Medium,23B,Middle,ANN
3219,Large,23C,Back,ANN
3220,Small,24A,Front,ANN
3221,Medium,24B,Middle,ANN
3222,Large,24C,Back,ANN
3223,Small,25A,Front,ANN
3224,Medium,25B,Middle,ANN
3225,Large,25C,Back,ANN
3226,Small,26A,Front,ANN
3227,Medium,26B,Middle,ANN
3228,Large,26C,Back,ANN
3229,Small,27A,Front,ANN
3230,Medium,27B,Middle,ANN
3231,Large,27C,Back,ANN
3232,Small,28A,Front,ANN
3233,Medium,28B,Middle,ANN
3234,Large,28C,Back,ANN
3235,Small,29A,Front,ANN
3236,Medium,29B,Middle,ANN
3237,Large,29C,Back,ANN
3238,Small,30A,Front,ANN
3239,Medium,30B,Middle,ANN
3240,Large,30C,Back,ANN
3241,Small,31A,Front,ANN
3242,Medium,31B,Middle,ANN
3243,Large,31C,Back,ANN
3244,Small,32A,Front,ANN
3245,Medium,32B,Middle,ANN
3246,Large,32C,Back,ANN
3247,Small,33A,Front,ANN
3248,Medium,33B,Middle,ANN
3249,Large,33C,Back,ANN
3250,Small,34A,Front,ANN
3251,Medium,34B,Middle,ANN
3252,Large,34C,Back,ANN
3253,Small,35A,Front,ANN
3254,Medium,35B,Middle,ANN
3255,Large,35C,Back,ANN
3256,Small,36A,Front,ANN
3257,Medium,36B,Middle,ANN
3258,Large,36C,Back,ANN
3259,Small,37A,Front,ANN
3260,Medium,37B,Middle,ANN
3261,Large,37C,Back,ANN
3262,Small,38A,Front,ANN
3263,Medium,38B,Middle,ANN
3264,Large,38C,Back,ANN
3265,Small,39A,Front,ANN
3266,Medium,39B,Middle,ANN
3267,Large,39C,Back,ANN
3268,Small,40A,Front,ANN
3269,Medium,40B,Middle,ANN
3270,Large,40C,Back,ANN
3271,Small,41A,Front,ANN
3272,Medium,41B,Middle,ANN
3273,Large,41C,Back,ANN
3274,Small,42A,Front,ANN
3275,Medium,42B,Middle,ANN
3276,Large,42C,Back,ANN
3277,Small,43A,Front,ANN
3278,Medium,43B,Middle,ANN
3279,Large,43C,Back,ANN
3280,Small,44A,Front,ANN
3281,Medium,44B,Middle,ANN
3282,Large,44C,Back,ANN
3283,Small,45A,Front,ANN
3284,Medium,45B,Middle,ANN
3285,Large,45C,Back,ANN
3286,Small,46A,Front,ANN
3287,Medium,46B,Middle,ANN
3288,Large,46C,Back,ANN
3289,Small,47A,Front,ANN
3290,Medium,47B,Middle,ANN
3291,Large,47C,Back,ANN
3292,Small,48A,Front,ANN
3293,Medium,48B,Middle,ANN
3294,Large,48C,Back,ANN
3295,Small,49A,Front,ANN
3296,Medium,49B,Middle,ANN
3297,Large,49C,Back,ANN
3298,Small,50A,Front,ANN
3299,Medium,50B,Middle,ANN
3300,Large,50C,Back,ANN
3301,Small,1A,Front,DRK
3302,Medium,1B,Middle,DRK
3303,Large,1C,Back,DRK
3304,Small,2A,Front,DRK
3305,Medium,2B,Middle,DRK
3306,Large,2C,Back,DRK
3307,Small,3A,Front,DRK
3308,Medium,3B,Middle,DRK
3309,Large,3C,Back,DRK
3310,Small,4A,Front,DRK
3311,Medium,4B,Middle,DRK
3312,Large,4C,Back,DRK
3313,Small,5A,Front,DRK
3314,Medium,5B,Middle,DRK
3315,Large,5C,Back,DRK
3316,Small,6A,Front,DRK
3317,Medium,6B,Middle,DRK
3318,Large,6C,Back,DRK
3319,Small,7A,Front,DRK
3320,Medium,7B,Middle,DRK
3321,Large,7C,Back,DRK
3322,Small,8A,Front,DRK
3323,Medium,8B,Middle,DRK
3324,Large,8C,Back,DRK
3325,Small,9A,Front,DRK
3326,Medium,9B,Middle,DRK
3327,Large,9C,Back,DRK
3328,Small,10A,Front,DRK
3329,Medium,10B,Middle,DRK
3330,Large,10C,Back,DRK
3331,Small,11A,Front,DRK
3332,Medium,11B,Middle,DRK
3333,Large,11C,Back,DRK
3334,Small,12A,Front,DRK
3335,Medium,12B,Middle,DRK
3336,Large,12C,Back,DRK
3337,Small,13A,Front,DRK
3338,Medium,13B,Middle,DRK
3339,Large,13C,Back,DRK
3340,Small,14A,Front,DRK
3341,Medium,14B,Middle,DRK
3342,Large,14C,Back,DRK
3343,Small,15A,Front,DRK
3344,Medium,15B,Middle,DRK
3345,Large,15C,Back,DRK
3346,Small,16A,Front,DRK
3347,Medium,16B,Middle,DRK
3348,Large,16C,Back,DRK
3349,Small,17A,Front,DRK
3350,Medium,17B,Middle,DRK
3351,Large,17C,Back,DRK
3352,Small,18A,Front,DRK
3353,Medium,18B,Middle,DRK
3354,Large,18C,Back,DRK
3355,Small,19A,Front,DRK
3356,Medium,19B,Middle,DRK
3357,Large,19C,Back,DRK
3358,Small,20A,Front,DRK
3359,Medium,20B,Middle,DRK
3360,Large,20C,Back,DRK
3361,Small,21A,Front,DRK
3362,Medium,21B,Middle,DRK
3363,Large,21C,Back,DRK
3364,Small,22A,Front,DRK
3365,Medium,22B,Middle,DRK
3366,Large,22C,Back,DRK
3367,Small,23A,Front,DRK
3368,Medium,23B,Middle,DRK
3369,Large,23C,Back,DRK
3370,Small,24A,Front,DRK
3371,Medium,24B,Middle,DRK
3372,Large,24C,Back,DRK
3373,Small,25A,Front,DRK
3374,Medium,25B,Middle,DRK
3375,Large,25C,Back,DRK
3376,Small,26A,Front,DRK
3377,Medium,26B,Middle,DRK
3378,Large,26C,Back,DRK
3379,Small,27A,Front,DRK
3380,Medium,27B,Middle,DRK
3381,Large,27C,Back,DRK
3382,Small,28A,Front,DRK
3383,Medium,28B,Middle,DRK
3384,Large,28C,Back,DRK
3385,Small,29A,Front,DRK
3386,Medium,29B,Middle,DRK
3387,Large,29C,Back,DRK
3388,Small,30A,Front,DRK
3389,Medium,30B,Middle,DRK
3390,Large,30C,Back,DRK
3391,Small,31A,Front,DRK
3392,Medium,31B,Middle,DRK
3393,Large,31C,Back,DRK
3394,Small,32A,Front,DRK
3395,Medium,32B,Middle,DRK
3396,Large,32C,Back,DRK
3397,Small,33A,Front,DRK
3398,Medium,33B,Middle,DRK
3399,Large,33C,Back,DRK
3400,Small,34A,Front,DRK
3401,Medium,34B,Middle,DRK
3402,Large,34C,Back,DRK
3403,Small,35A,Front,DRK
3404,Medium,35B,Middle,DRK
3405,Large,35C,Back,DRK
3406,Small,36A,Front,DRK
3407,Medium,36B,Middle,DRK
3408,Large,36C,Back,DRK
3409,Small,37A,Front,DRK
3410,Medium,37B,Middle,DRK
3411,Large,37C,Back,DRK
3412,Small,38A,Front,DRK
3413,Medium,38B,Middle,DRK
3414,Large,38C,Back,DRK
3415,Small,39A,Front,DRK
3416,Medium,39B,Middle,DRK
3417,Large,39C,Back,DRK
3418,Small,40A,Front,DRK
3419,Medium,40B,Middle,DRK
3420,Large,40C,Back,DRK
3421,Small,41A,Front,DRK
3422,Medium,41B,Middle,DRK
3423,Large,41C,Back,DRK
3424,Small,42A,Front,DRK
3425,Medium,42B,Middle,DRK
3426,Large,42C,Back,DRK
3427,Small,43A,Front,DRK
3428,Medium,43B,Middle,DRK
3429,Large,43C,Back,DRK
3430,Small,44A,Front,DRK
3431,Medium,44B,Middle,DRK
3432,Large,44C,Back,DRK
3433,Small,45A,Front,DRK
3434,Medium,45B,Middle,DRK
3435,Large,45C,Back,DRK
3436,Small,46A,Front,DRK
3437,Medium,46B,Middle,DRK
3438,Large,46C,Back,DRK
3439,Small,47A,Front,DRK
3440,Medium,47B,Middle,DRK
3441,Large,47C,Back,DRK
3442,Small,48A,Front,DRK
3443,Medium,48B,Middle,DRK
3444,Large,48C,Back,DRK
3445,Small,49A,Front,DRK
3446,Medium,49B,Middle,DRK
3447,Large,49C,Back,DRK
3448,Small,50A,Front,DRK
3449,Medium,50B,Middle,DRK
3450,Large,50C,Back,DRK
3451,Small,1A,Front,KLO
3452,Medium,1B,Middle,KLO
3453,Large,1C,Back,KLO
3454,Small,2A,Front,KLO
3455,Medium,2B,Middle,KLO
3456,Large,2C,Back,KLO
3457,Small,3A,Front,KLO
3458,Medium,3B,Middle,KLO
3459,Large,3C,Back,KLO
3460,Small,4A,Front,KLO
3461,Medium,4B,Middle,KLO
3462,Large,4C,Back,KLO
3463,Small,5A,Front,KLO
3464,Medium,5B,Middle,KLO
3465,Large,5C,Back,KLO
3466,Small,6A,Front,KLO
3467,Medium,6B,Middle,KLO
3468,Large,6C,Back,KLO
3469,Small,7A,Front,KLO
3470,Medium,7B,Middle,KLO
3471,Large,7C,Back,KLO
3472,Small,8A,Front,KLO
3473,Medium,8B,Middle,KLO
3474,Large,8C,Back,KLO
3475,Small,9A,Front,KLO
3476,Medium,9B,Middle,KLO
3477,Large,9C,Back,KLO
3478,Small,10A,Front,KLO
3479,Medium,10B,Middle,KLO
3480,Large,10C,Back,KLO
3481,Small,11A,Front,KLO
3482,Medium,11B,Middle,KLO
3483,Large,11C,Back,KLO
3484,Small,12A,Front,KLO
3485,Medium,12B,Middle,KLO
3486,Large,12C,Back,KLO
3487,Small,13A,Front,KLO
3488,Medium,13B,Middle,KLO
3489,Large,13C,Back,KLO
3490,Small,14A,Front,KLO
3491,Medium,14B,Middle,KLO
3492,Large,14C,Back,KLO
3493,Small,15A,Front,KLO
3494,Medium,15B,Middle,KLO
3495,Large,15C,Back,KLO
3496,Small,16A,Front,KLO
3497,Medium,16B,Middle,KLO
3498,Large,16C,Back,KLO
3499,Small,17A,Front,KLO
3500,Medium,17B,Middle,KLO
3501,Large,17C,Back,KLO
3502,Small,18A,Front,KLO
3503,Medium,18B,Middle,KLO
3504,Large,18C,Back,KLO
3505,Small,19A,Front,KLO
3506,Medium,19B,Middle,KLO
3507,Large,19C,Back,KLO
3508,Small,20A,Front,KLO
3509,Medium,20B,Middle,KLO
3510,Large,20C,Back,KLO
3511,Small,21A,Front,KLO
3512,Medium,21B,Middle,KLO
3513,Large,21C,Back,KLO
3514,Small,22A,Front,KLO
3515,Medium,22B,Middle,KLO
3516,Large,22C,Back,KLO
3517,Small,23A,Front,KLO
3518,Medium,23B,Middle,KLO
3519,Large,23C,Back,KLO
3520,Small,24A,Front,KLO
3521,Medium,24B,Middle,KLO
3522,Large,24C,Back,KLO
3523,Small,25A,Front,KLO
3524,Medium,25B,Middle,KLO
3525,Large,25C,Back,KLO
3526,Small,26A,Front,KLO
3527,Medium,26B,Middle,KLO
3528,Large,26C,Back,KLO
3529,Small,27A,Front,KLO
3530,Medium,27B,Middle,KLO
3531,Large,27C,Back,KLO
3532,Small,28A,Front,KLO
3533,Medium,28B,Middle,KLO
3534,Large,28C,Back,KLO
3535,Small,29A,Front,KLO
3536,Medium,29B,Middle,KLO
3537,Large,29C,Back,KLO
3538,Small,30A,Front,KLO
3539,Medium,30B,Middle,KLO
3540,Large,30C,Back,KLO
3541,Small,31A,Front,KLO
3542,Medium,31B,Middle,KLO
3543,Large,31C,Back,KLO
3544,Small,32A,Front,KLO
3545,Medium,32B,Middle,KLO
3546,Large,32C,Back,KLO
3547,Small,33A,Front,KLO
3548,Medium,33B,Middle,KLO
3549,Large,33C,Back,KLO
3550,Small,34A,Front,KLO
3551,Medium,34B,Middle,KLO
3552,Large,34C,Back,KLO
3553,Small,35A,Front,KLO
3554,Medium,35B,Middle,KLO
3555,Large,35C,Back,KLO
3556,Small,36A,Front,KLO
3557,Medium,36B,Middle,KLO
3558,Large,36C,Back,KLO
3559,Small,37A,Front,KLO
3560,Medium,37B,Middle,KLO
3561,Large,37C,Back,KLO
3562,Small,38A,Front,KLO
3563,Medium,38B,Middle,KLO
3564,Large,38C,Back,KLO
3565,Small,39A,Front,KLO
3566,Medium,39B,Middle,KLO
3567,Large,39C,Back,KLO
3568,Small,40A,Front,KLO
3569,Medium,40B,Middle,KLO
3570,Large,40C,Back,KLO
3571,Small,41A,Front,KLO
3572,Medium,41B,Middle,KLO
3573,Large,41C,Back,KLO
3574,Small,42A,Front,KLO
3575,Medium,42B,Middle,KLO
3576,Large,42C,Back,KLO
3577,Small,43A,Front,KLO
3578,Medium,43B,Middle,KLO
3579,Large,43C,Back,KLO
3580,Small,44A,Front,KLO
3581,Medium,44B,Middle,KLO
3582,Large,44C,Back,KLO
3583,Small,45A,Front,KLO
3584,Medium,45B,Middle,KLO
3585,Large,45C,Back,KLO
3586,Small,46A,Front,KLO
3587,Medium,46B,Middle,KLO
3588,Large,46C,Back,KLO
3589,Small,47A,Front,KLO
3590,Medium,47B,Middle,KLO
3591,Large,47C,Back,KLO
3592,Small,48A,Front,KLO
3593,Medium,48B,Middle,KLO
3594,Large,48C,Back,KLO
3595,Small,49A,Front,KLO
3596,Medium,49B,Middle,KLO
3597,Large,49C,Back,KLO
3598,Small,50A,Front,KLO
3599,Medium,50B,Middle,KLO
3600,Large,50C,Back,KLO
3601,Small,1A,Front,GLU
3602,Medium,1B,Middle,GLU
3603,Large,1C,Back,GLU
